sxx,sxy,syy,x,y
-17.5577,-0.0277079,0.00310727,2.01681,0.040404
-17.1895,-0.0241331,0.00322022,2.10084,0.040404
-16.8251,-0.0208352,0.00332811,2.18487,0.040404
-16.4647,-0.0178029,0.00343126,2.26891,0.040404
-16.1081,-0.0150254,0.00352997,2.35294,0.040404
-15.7555,-0.0124922,0.00362449,2.43697,0.040404
-15.4068,-0.0101928,0.00371508,2.52101,0.040404
-15.062,-0.00811732,0.00380196,2.60504,0.040404
-14.721,-0.00625573,0.00388533,2.68908,0.040404
-14.384,-0.00459846,0.00396539,2.77311,0.040404
-14.0509,-0.00313607,0.0040423,2.85714,0.040404
-13.7217,-0.00185937,0.00411624,2.94118,0.040404
-13.3964,-0.000759378,0.00418733,3.02521,0.040404
-13.075,0.000172691,0.00425573,3.10924,0.040404
-12.7575,0.000945399,0.00432154,3.19328,0.040404
-12.444,0.00156711,0.00438489,3.27731,0.040404
-12.1343,0.00204597,0.00444585,3.36134,0.040404
-11.8285,0.00238994,0.00450454,3.44538,0.040404
-11.5266,0.00260678,0.00456102,3.52941,0.040404
-11.2287,0.00270404,0.00461536,3.61345,0.040404
-10.9346,0.00268907,0.00466764,3.69748,0.040404
-10.6444,0.00256906,0.0047179,3.78151,0.040404
-10.3582,0.00235099,0.0047662,3.86555,0.040404
-10.0758,0.00204164,0.00481257,3.94958,0.040404
-9.79738,0.00164763,0.00485706,4.03361,0.040404
-9.52283,0.00117538,0.0048997,4.11765,0.040404
-9.25218,0.000631146,0.00494051,4.20168,0.040404
-8.98543,2.10E-05,0.00497952,4.28571,0.040404
-8.72258,-0.000649175,0.00501674,4.36975,0.040404
-8.46364,-0.00137364,0.0050522,4.45378,0.040404
-8.2086,-0.00214684,0.00508589,4.53782,0.040404
-7.95745,-0.00296339,0.00511784,4.62185,0.040404
-7.71021,-0.00381807,0.00514804,4.70588,0.040404
-7.46687,-0.0047058,0.00517651,4.78992,0.040404
-7.22742,-0.00562169,0.00520324,4.87395,0.040404
-6.99188,-0.00656099,0.00522823,4.95798,0.040404
-6.76023,-0.00751911,0.00525149,5.04202,0.040404
-6.53249,-0.0084916,0.00527302,5.12605,0.040404
-6.30864,-0.00947416,0.0052928,5.21008,0.040404
-6.08869,-0.0104627,0.00531084,5.29412,0.040404
-5.87264,-0.0114531,0.00532713,5.37815,0.040404
-5.66049,-0.0124416,0.00534167,5.46218,0.040404
-5.45223,-0.0134244,0.00535446,5.54622,0.040404
-5.24788,-0.014398,0.00536549,5.63025,0.040404
-5.04742,-0.0153589,0.00537475,5.71429,0.040404
-4.85085,-0.0163038,0.00538225,5.79832,0.040404
-4.65819,-0.0172295,0.00538797,5.88235,0.040404
-4.46942,-0.0181329,0.00539193,5.96639,0.040404
-4.28455,-0.019011,0.0053941,6.05042,0.040404
-4.10357,-0.0198612,0.00539451,6.13445,0.040404
-3.92649,-0.0206806,0.00539313,6.21849,0.040404
-3.75331,-0.0214666,0.00538997,6.30252,0.040404
-3.58402,-0.0222169,0.00538504,6.38655,0.040404
-3.41863,-0.022929,0.00537833,6.47059,0.040404
-3.25713,-0.0236006,0.00536986,6.55462,0.040404
-3.09953,-0.0242297,0.00535961,6.63866,0.040404
-2.94583,-0.0248142,0.00534759,6.72269,0.040404
-2.79602,-0.0253521,0.00533382,6.80672,0.040404
-2.6501,-0.0258415,0.00531829,6.89076,0.040404
-2.50808,-0.0262809,0.00530102,6.97479,0.040404
-2.36995,-0.0266684,0.00528202,7.05882,0.040404
-2.23572,-0.0270025,0.00526128,7.14286,0.040404
-2.10538,-0.0272818,0.00523883,7.22689,0.040404
-1.97894,-0.0275048,0.00521467,7.31092,0.040404
-1.85639,-0.0276702,0.00518882,7.39496,0.040404
-1.73773,-0.0277769,0.00516128,7.47899,0.040404
-1.62297,-0.0278236,0.00513208,7.56303,0.040404
-1.5121,-0.0278093,0.00510123,7.64706,0.040404
-1.40513,-0.027733,0.00506873,7.73109,0.040404
-1.30205,-0.0275938,0.00503461,7.81513,0.040404
-1.20286,-0.0273907,0.00499889,7.89916,0.040404
-1.10757,-0.027123,0.00496157,7.98319,0.040404
-1.01617,-0.02679,0.00492268,8.06723,0.040404
-0.928662,-0.0263909,0.00488223,8.15126,0.040404
-0.845049,-0.0259253,0.00484024,8.23529,0.040404
-0.765328,-0.0253924,0.00479673,8.31933,0.040404
-0.689501,-0.0247919,0.00475172,8.40336,0.040404
-0.617566,-0.0241232,0.00470523,8.48739,0.040404
-0.549525,-0.023386,0.00465727,8.57143,0.040404
-0.485376,-0.0225799,0.00460786,8.65546,0.040404
-0.42512,-0.0217046,0.00455702,8.7395,0.040404
-0.368756,-0.0207597,0.00450474,8.82353,0.040404
-0.316286,-0.0197449,0.004451,8.90756,0.040404
-0.267709,-0.0186594,0.00439571,8.9916,0.040404
-0.223029,-0.017502,0.00433869,9.07563,0.040404
-0.18225,-0.0162705,0.00427952,9.15966,0.040404
-0.145383,-0.01496,0.00421745,9.2437,0.040404
-0.112449,-0.0135623,0.0041511,9.32773,0.040404
-0.0834892,-0.0120622,0.00407814,9.41176,0.040404
-0.0585728,-0.0104344,0.00399494,9.4958,0.040404
-0.0378165,-0.00863956,0.00389652,9.57983,0.040404
-0.0213955,-0.00662413,0.00377784,9.66387,0.040404
-0.00953385,-0.0043364,0.00364037,9.7479,0.040404
-0.00240324,-0.00180461,0.00352127,9.83193,0.040404
0.000273015,0.000522343,0.00363349,9.91597,0.040404
0.00014346,0.000562227,0.0048338,10,0.040404
-27.5419,-5.9309,-11.194,0,0.0505051
-28.1097,-1.94255,-0.760323,0.0840336,0.0505051
-25.8185,-0.280571,-0.0969183,0.168067,0.0505051
-25.1818,-0.0756307,0.00520868,0.252101,0.0505051
-24.8291,-0.0822742,0.0162392,0.336134,0.0505051
-24.5103,-0.115868,0.0137683,0.420168,0.0505051
-24.1698,-0.143117,0.00965554,0.504202,0.0505051
-23.8021,-0.159012,0.00627307,0.588235,0.0505051
-23.414,-0.165401,0.00400676,0.672269,0.0505051
-23.0136,-0.165291,0.00268139,0.756303,0.0505051
-22.6073,-0.161234,0.00201607,0.840336,0.0505051
-22.1992,-0.15503,0.0017683,0.92437,0.0505051
-21.792,-0.14782,0.00176459,1.0084,0.0505051
-21.3871,-0.140277,0.00189294,1.09244,0.0505051
-20.9853,-0.132774,0.00208617,1.17647,0.0505051
-20.5871,-0.125501,0.00230639,1.2605,0.0505051
-20.1925,-0.118547,0.00253353,1.34454,0.0505051
-19.8018,-0.111946,0.00275762,1.42857,0.0505051
-19.4148,-0.105706,0.00297421,1.51261,0.0505051
-19.0318,-0.0998216,0.00318163,1.59664,0.0505051
-18.6525,-0.094281,0.00337952,1.68067,0.0505051
-18.2771,-0.0890721,0.00356813,1.76471,0.0505051
-17.9055,-0.0841818,0.00374791,1.84874,0.0505051
-17.5377,-0.0795976,0.00391936,1.93277,0.0505051
-17.1738,-0.0753073,0.00408296,2.01681,0.0505051
-16.8136,-0.0712991,0.00423915,2.10084,0.0505051
-16.4573,-0.0675619,0.00438835,2.18487,0.0505051
-16.1048,-0.0640846,0.00453091,2.26891,0.0505051
-15.7562,-0.0608566,0.00466717,2.35294,0.0505051
-15.4113,-0.0578675,0.00479743,2.43697,0.0505051
-15.0703,-0.0551074,0.00492199,2.52101,0.0505051
-14.733,-0.0525662,0.00504109,2.60504,0.0505051
-14.3996,-0.0502343,0.00515499,2.68908,0.0505051
-14.0701,-0.0481024,0.00526391,2.77311,0.0505051
-13.7443,-0.0461612,0.00536807,2.85714,0.0505051
-13.4223,-0.0444017,0.00546765,2.94118,0.0505051
-13.1042,-0.0428151,0.00556284,3.02521,0.0505051
-12.7899,-0.0413929,0.00565381,3.10924,0.0505051
-12.4794,-0.0401266,0.00574072,3.19328,0.0505051
-12.1727,-0.0390081,0.0058237,3.27731,0.0505051
-11.8699,-0.0380295,0.0059029,3.36134,0.0505051
-11.5708,-0.0371828,0.00597843,3.44538,0.0505051
-11.2756,-0.0364606,0.00605041,3.52941,0.0505051
-10.9842,-0.0358555,0.00611896,3.61345,0.0505051
-10.6966,-0.0353602,0.00618415,3.69748,0.0505051
-10.4128,-0.0349678,0.00624609,3.78151,0.0505051
-10.1329,-0.0346714,0.00630486,3.86555,0.0505051
-9.85674,-0.0344643,0.00636053,3.94958,0.0505051
-9.58441,-0.0343402,0.00641317,4.03361,0.0505051
-9.3159,-0.0342927,0.00646285,4.11765,0.0505051
-9.0512,-0.0343157,0.00650962,4.20168,0.0505051
-8.79032,-0.0344032,0.00655354,4.28571,0.0505051
-8.53325,-0.0345496,0.00659466,4.36975,0.0505051
-8.28,-0.0347491,0.00663303,4.45378,0.0505051
-8.03056,-0.0349964,0.00666868,4.53782,0.0505051
-7.78494,-0.0352862,0.00670166,4.62185,0.0505051
-7.54313,-0.0356134,0.006732,4.70588,0.0505051
-7.30513,-0.0359731,0.00675974,4.78992,0.0505051
-7.07095,-0.0363603,0.0067849,4.87395,0.0505051
-6.84058,-0.0367705,0.00680753,4.95798,0.0505051
-6.61402,-0.0371992,0.00682763,5.04202,0.0505051
-6.39128,-0.0376421,0.00684524,5.12605,0.0505051
-6.17235,-0.0380949,0.00686039,5.21008,0.0505051
-5.95723,-0.0385536,0.00687309,5.29412,0.0505051
-5.74592,-0.0390143,0.00688338,5.37815,0.0505051
-5.53843,-0.0394731,0.00689126,5.46218,0.0505051
-5.33474,-0.0399265,0.00689676,5.54622,0.0505051
-5.13487,-0.040371,0.00689991,5.63025,0.0505051
-4.93881,-0.0408031,0.00690072,5.71429,0.0505051
-4.74656,-0.0412196,0.00689921,5.79832,0.0505051
-4.55812,-0.0416174,0.00689541,5.88235,0.0505051
-4.37349,-0.0419935,0.00688932,5.96639,0.0505051
-4.19267,-0.042345,0.00688098,6.05042,0.0505051
-4.01567,-0.0426691,0.0068704,6.13445,0.0505051
-3.84247,-0.0429633,0.00685761,6.21849,0.0505051
-3.67308,-0.0432249,0.00684261,6.30252,0.0505051
-3.5075,-0.0434515,0.00682545,6.38655,0.0505051
-3.34574,-0.0436409,0.00680613,6.47059,0.0505051
-3.18778,-0.0437908,0.00678468,6.55462,0.0505051
-3.03363,-0.0438991,0.00676112,6.63866,0.0505051
-2.88329,-0.0439639,0.00673547,6.72269,0.0505051
-2.73676,-0.0439831,0.00670776,6.80672,0.0505051
-2.59404,-0.0439551,0.00667802,6.89076,0.0505051
-2.45513,-0.0438781,0.00664626,6.97479,0.0505051
-2.32002,-0.0437504,0.00661251,7.05882,0.0505051
-2.18873,-0.0435706,0.0065768,7.14286,0.0505051
-2.06124,-0.0433371,0.00653915,7.22689,0.0505051
-1.93756,-0.0430487,0.00649958,7.31092,0.0505051
-1.81769,-0.0427041,0.00645814,7.39496,0.0505051
-1.70163,-0.042302,0.00641483,7.47899,0.0505051
-1.58938,-0.0418413,0.0063697,7.56303,0.0505051
-1.48093,-0.0413209,0.00632276,7.64706,0.0505051
-1.3763,-0.04074,0.00627404,7.73109,0.0505051
-1.27547,-0.0400975,0.00622358,7.81513,0.0505051
-1.17845,-0.0393926,0.00617139,7.89916,0.0505051
-1.08523,-0.0386246,0.00611752,7.98319,0.0505051
-0.995827,-0.0377928,0.00606197,8.06723,0.0505051
-0.910229,-0.0368963,0.00600479,8.15126,0.0505051
-0.828438,-0.0359348,0.005946,8.23529,0.0505051
-0.750455,-0.0349076,0.00588563,8.31933,0.0505051
-0.67628,-0.0338142,0.00582371,8.40336,0.0505051
-0.605912,-0.0326542,0.00576026,8.48739,0.0505051
-0.539351,-0.0314271,0.00569531,8.57143,0.0505051
-0.476597,-0.0301328,0.00562888,8.65546,0.0505051
-0.41765,-0.0287708,0.005561,8.7395,0.0505051
-0.362511,-0.0273407,0.00549165,8.82353,0.0505051
-0.311179,-0.0258422,0.00542078,8.90756,0.0505051
-0.263655,-0.0242744,0.00534827,8.9916,0.0505051
-0.219943,-0.0226358,0.00527381,9.07563,0.0505051
-0.180045,-0.0209237,0.00519679,9.15966,0.0505051
-0.143974,-0.0191325,0.00511603,9.2437,0.0505051
-0.111748,-0.0172522,0.00502948,9.32773,0.0505051
-0.0834047,-0.0152649,0.0049337,9.41176,0.0505051
-0.059006,-0.0131414,0.00482345,9.4958,0.0505051
-0.0386534,-0.0108367,0.00469183,9.57983,0.0505051
-0.0224939,-0.00829165,0.00453275,9.66387,0.0505051
-0.0107007,-0.00545531,0.00435193,9.7479,0.0505051
-0.00336561,-0.00238196,0.00421168,9.83193,0.0505051
-0.000154828,0.000385063,0.00443261,9.91597,0.0505051
0.000197742,0.000625818,0.00618904,10,0.0505051
-26.165,-5.21782,-10.7559,0,0.0606061
-27.4286,-2.24338,-1.29051,0.0840336,0.0606061
-25.4446,-0.395404,-0.158909,0.168067,0.0606061
-24.7299,-0.13291,-0.00108138,0.252101,0.0606061
-24.329,-0.124385,0.0200747,0.336134,0.0606061
-23.9885,-0.157457,0.0187454,0.420168,0.0606061
-23.6409,-0.187536,0.0135339,0.504202,0.0606061
-23.2741,-0.206203,0.00886138,0.588235,0.0606061
-22.8913,-0.214539,0.00561454,0.672269,0.0606061
-22.4984,-0.215573,0.00365765,0.756303,0.0606061
-22.1006,-0.212068,0.00263193,0.840336,0.0606061
-21.7016,-0.206027,0.00220595,0.92437,0.0606061
-21.3035,-0.198745,0.00213591,1.0084,0.0606061
-20.9078,-0.190994,0.00226183,1.09244,0.0606061
-20.5151,-0.183206,0.00248661,1.17647,0.0606061
-20.1258,-0.175607,0.00275491,1.2605,0.0606061
-19.7402,-0.168302,0.00303702,1.34454,0.0606061
-19.3583,-0.161336,0.003318,1.42857,0.0606061
-18.9801,-0.154721,0.00359096,1.51261,0.0606061
-18.6057,-0.148453,0.00385312,1.59664,0.0606061
-18.235,-0.142523,0.00410372,1.68067,0.0606061
-17.8681,-0.136916,0.00434289,1.76471,0.0606061
-17.5049,-0.131622,0.00457108,1.84874,0.0606061
-17.1454,-0.126628,0.00478885,1.93277,0.0606061
-16.7897,-0.121921,0.00499675,2.01681,0.0606061
-16.4377,-0.11749,0.00519528,2.10084,0.0606061
-16.0894,-0.113324,0.00538491,2.18487,0.0606061
-15.7449,-0.109412,0.00556604,2.26891,0.0606061
-15.404,-0.105745,0.00573906,2.35294,0.0606061
-15.067,-0.10231,0.00590431,2.43697,0.0606061
-14.7336,-0.0991,0.00606211,2.52101,0.0606061
-14.404,-0.0961038,0.00621276,2.60504,0.0606061
-14.0781,-0.0933123,0.00635655,2.68908,0.0606061
-13.756,-0.0907163,0.00649373,2.77311,0.0606061
-13.4375,-0.0883069,0.00662454,2.85714,0.0606061
-13.1228,-0.0860751,0.00674923,2.94118,0.0606061
-12.8119,-0.0840126,0.00686801,3.02521,0.0606061
-12.5047,-0.0821107,0.00698108,3.10924,0.0606061
-12.2012,-0.0803614,0.00708863,3.19328,0.0606061
-11.9014,-0.0787567,0.00719084,3.27731,0.0606061
-11.6053,-0.0772888,0.00728788,3.36134,0.0606061
-11.313,-0.07595,0.00737991,3.44538,0.0606061
-11.0245,-0.074733,0.00746707,3.52941,0.0606061
-10.7396,-0.0736305,0.00754951,3.61345,0.0606061
-10.4585,-0.0726355,0.00762735,3.69748,0.0606061
-10.1811,-0.0717412,0.00770072,3.78151,0.0606061
-9.90744,-0.0709408,0.00776974,3.86555,0.0606061
-9.63751,-0.0702279,0.00783451,3.94958,0.0606061
-9.37131,-0.0695961,0.00789513,4.03361,0.0606061
-9.10884,-0.0690393,0.00795169,4.11765,0.0606061
-8.8501,-0.0685515,0.0080043,4.20168,0.0606061
-8.59508,-0.0681269,0.00805303,4.28571,0.0606061
-8.34379,-0.0677599,0.00809797,4.36975,0.0606061
-8.09624,-0.067445,0.00813918,4.45378,0.0606061
-7.8524,-0.0671769,0.00817675,4.53782,0.0606061
-7.6123,-0.0669504,0.00821074,4.62185,0.0606061
-7.37592,-0.0667606,0.00824122,4.70588,0.0606061
-7.14327,-0.0666025,0.00826824,4.78992,0.0606061
-6.91435,-0.0664716,0.00829187,4.87395,0.0606061
-6.68916,-0.0663632,0.00831217,4.95798,0.0606061
-6.46769,-0.0662729,0.00832918,5.04202,0.0606061
-6.24995,-0.0661966,0.00834297,5.12605,0.0606061
-6.03593,-0.0661301,0.00835358,5.21008,0.0606061
-5.82564,-0.0660694,0.00836106,5.29412,0.0606061
-5.61908,-0.0660107,0.00836545,5.37815,0.0606061
-5.41624,-0.0659503,0.00836682,5.46218,0.0606061
-5.21712,-0.0658847,0.00836519,5.54622,0.0606061
-5.02174,-0.0658104,0.00836063,5.63025,0.0606061
-4.83007,-0.0657241,0.00835316,5.71429,0.0606061
-4.64214,-0.0656226,0.00834284,5.79832,0.0606061
-4.45792,-0.065503,0.0083297,5.88235,0.0606061
-4.27743,-0.0653621,0.00831379,5.96639,0.0606061
-4.10067,-0.0651973,0.00829515,6.05042,0.0606061
-3.92763,-0.0650058,0.00827382,6.13445,0.0606061
-3.75832,-0.0647851,0.00824985,6.21849,0.0606061
-3.59273,-0.0645326,0.00822327,6.30252,0.0606061
-3.43086,-0.064246,0.00819413,6.38655,0.0606061
-3.27272,-0.063923,0.00816246,6.47059,0.0606061
-3.1183,-0.0635615,0.00812832,6.55462,0.0606061
-2.9676,-0.0631594,0.00809173,6.63866,0.0606061
-2.82063,-0.0627148,0.00805274,6.72269,0.0606061
-2.67738,-0.0622257,0.00801139,6.80672,0.0606061
-2.53785,-0.0616905,0.00796773,6.89076,0.0606061
-2.40205,-0.0611075,0.00792179,6.97479,0.0606061
-2.26997,-0.0604749,0.00787362,7.05882,0.0606061
-2.14161,-0.0597915,0.00782325,7.14286,0.0606061
-2.01698,-0.0590557,0.00777072,7.22689,0.0606061
-1.89606,-0.0582662,0.00771609,7.31092,0.0606061
-1.77888,-0.0574217,0.00765938,7.39496,0.0606061
-1.66541,-0.0565212,0.00760064,7.47899,0.0606061
-1.55566,-0.0555634,0.00753992,7.56303,0.0606061
-1.44964,-0.0545473,0.00747724,7.64706,0.0606061
-1.34734,-0.0534721,0.00741265,7.73109,0.0606061
-1.24877,-0.0523367,0.0073462,7.81513,0.0606061
-1.15391,-0.0511404,0.00727791,7.89916,0.0606061
-1.06278,-0.0498823,0.00720783,7.98319,0.0606061
-0.975367,-0.0485619,0.00713599,8.06723,0.0606061
-0.891678,-0.0471784,0.00706244,8.15126,0.0606061
-0.811711,-0.0457313,0.00698722,8.23529,0.0606061
-0.735466,-0.04422,0.00691035,8.31933,0.0606061
-0.662942,-0.042644,0.00683188,8.40336,0.0606061
-0.594141,-0.041003,0.00675184,8.48739,0.0606061
-0.529061,-0.0392965,0.00667027,8.57143,0.0606061
-0.467702,-0.0375241,0.0065872,8.65546,0.0606061
-0.410066,-0.0356857,0.00650264,8.7395,0.0606061
-0.356151,-0.0337807,0.00641658,8.82353,0.0606061
-0.305958,-0.0318087,0.00632895,8.90756,0.0606061
-0.259487,-0.0297689,0.00623956,8.9916,0.0606061
-0.216742,-0.0276594,0.00614797,9.07563,0.0606061
-0.177727,-0.0254771,0.00605331,9.15966,0.0606061
-0.142451,-0.0232156,0.00595395,9.2437,0.0606061
-0.110933,-0.0208634,0.00584704,9.32773,0.0606061
-0.0832042,-0.0184005,0.00572788,9.41176,0.0606061
-0.0593206,-0.0157941,0.00558949,9.4958,0.0606061
-0.039368,-0.0129947,0.00542294,9.57983,0.0606061
-0.0234654,-0.00993988,0.00522142,9.66387,0.0606061
-0.011739,-0.00658201,0.00499645,9.7479,0.0606061
-0.00421175,-0.00300272,0.00484042,9.83193,0.0606061
-0.000524557,0.000178241,0.00519019,9.91597,0.0606061
0.00024913,0.000667081,0.00754817,10,0.0606061
-25.0282,-4.59761,-10.3749,0,0.0707071
-26.6736,-2.42568,-1.76243,0.0840336,0.0707071
-25.0385,-0.520109,-0.233828,0.168067,0.0707071
-24.2687,-0.197024,-0.0122846,0.252101,0.0707071
-23.8274,-0.170055,0.0231975,0.336134,0.0707071
-23.467,-0.200583,0.0239179,0.420168,0.0707071
-23.1126,-0.232253,0.0177395,0.504202,0.0707071
-22.7467,-0.252989,0.0117152,0.588235,0.0707071
-22.369,-0.262897,0.00739219,0.672269,0.0707071
-21.9834,-0.264885,0.00472308,0.756303,0.0707071
-21.594,-0.261843,0.00328048,0.840336,0.0707071
-21.2039,-0.255929,0.00264039,0.92437,0.0707071
-20.8149,-0.248565,0.00248253,1.0084,0.0707071
-20.4283,-0.240608,0.00259366,1.09244,0.0707071
-20.0447,-0.232544,0.00284297,1.17647,0.0707071
-19.6645,-0.224629,0.00315529,1.2605,0.0707071
-19.2878,-0.216985,0.00348988,1.34454,0.0707071
-18.9148,-0.209666,0.00382604,1.42857,0.0707071
-18.5453,-0.202687,0.00415401,1.51261,0.0707071
-18.1796,-0.196047,0.00446975,1.59664,0.0707071
-17.8175,-0.189736,0.00477197,1.68067,0.0707071
-17.459,-0.183744,0.00506065,1.76471,0.0707071
-17.1042,-0.178057,0.00533624,1.84874,0.0707071
-16.753,-0.172663,0.00559935,1.93277,0.0707071
-16.4055,-0.16755,0.00585061,2.01681,0.0707071
-16.0616,-0.162707,0.00609057,2.10084,0.0707071
-15.7214,-0.158123,0.00631976,2.18487,0.0707071
-15.3848,-0.153787,0.00653863,2.26891,0.0707071
-15.0518,-0.14969,0.00674761,2.35294,0.0707071
-14.7225,-0.145821,0.00694708,2.43697,0.0707071
-14.3969,-0.142171,0.00713741,2.52101,0.0707071
-14.0748,-0.138731,0.00731893,2.60504,0.0707071
-13.7565,-0.13549,0.00749195,2.68908,0.0707071
-13.4417,-0.132441,0.00765677,2.77311,0.0707071
-13.1307,-0.129573,0.00781368,2.85714,0.0707071
-12.8232,-0.12688,0.00796293,2.94118,0.0707071
-12.5194,-0.124352,0.00810478,3.02521,0.0707071
-12.2193,-0.121981,0.00823947,3.10924,0.0707071
-11.9228,-0.119759,0.00836722,3.19328,0.0707071
-11.6299,-0.117679,0.00848825,3.27731,0.0707071
-11.3407,-0.115732,0.00860274,3.36134,0.0707071
-11.0551,-0.113912,0.00871091,3.44538,0.0707071
-10.7732,-0.112211,0.00881293,3.52941,0.0707071
-10.4949,-0.110621,0.00890896,3.61345,0.0707071
-10.2202,-0.109137,0.00899918,3.69748,0.0707071
-9.94925,-0.107751,0.00908373,3.78151,0.0707071
-9.68189,-0.106458,0.00916277,3.86555,0.0707071
-9.41817,-0.105249,0.00923644,3.94958,0.0707071
-9.15809,-0.10412,0.00930486,4.03361,0.0707071
-8.90166,-0.103065,0.00936817,4.11765,0.0707071
-8.64887,-0.102077,0.00942649,4.20168,0.0707071
-8.39972,-0.10115,0.00947992,4.28571,0.0707071
-8.15421,-0.10028,0.00952859,4.36975,0.0707071
-7.91234,-0.0994616,0.00957259,4.45378,0.0707071
-7.67412,-0.0986885,0.00961203,4.53782,0.0707071
-7.43953,-0.0979562,0.00964701,4.62185,0.0707071
-7.20859,-0.0972598,0.00967761,4.70588,0.0707071
-6.98129,-0.0965945,0.00970394,4.78992,0.0707071
-6.75763,-0.0959557,0.00972606,4.87395,0.0707071
-6.53761,-0.0953391,0.00974408,4.95798,0.0707071
-6.32123,-0.0947403,0.00975807,5.04202,0.0707071
-6.10849,-0.0941552,0.00976811,5.12605,0.0707071
-5.89939,-0.0935798,0.00977427,5.21008,0.0707071
-5.69393,-0.0930101,0.00977664,5.29412,0.0707071
-5.4921,-0.0924425,0.00977528,5.37815,0.0707071
-5.29392,-0.0918733,0.00977026,5.46218,0.0707071
-5.09938,-0.091299,0.00976166,5.54622,0.0707071
-4.90848,-0.0907163,0.00974954,5.63025,0.0707071
-4.72121,-0.090122,0.00973398,5.71429,0.0707071
-4.53759,-0.089513,0.00971502,5.79832,0.0707071
-4.3576,-0.0888862,0.00969276,5.88235,0.0707071
-4.18125,-0.0882388,0.00966723,5.96639,0.0707071
-4.00855,-0.087568,0.00963852,6.05042,0.0707071
-3.83948,-0.0868713,0.00960667,6.13445,0.0707071
-3.67404,-0.086146,0.00957176,6.21849,0.0707071
-3.51225,-0.0853898,0.00953385,6.30252,0.0707071
-3.35409,-0.0846003,0.00949299,6.38655,0.0707071
-3.19957,-0.0837753,0.00944924,6.47059,0.0707071
-3.04869,-0.0829128,0.00940267,6.55462,0.0707071
-2.90145,-0.0820106,0.00935334,6.63866,0.0707071
-2.75784,-0.081067,0.0093013,6.72269,0.0707071
-2.61788,-0.08008,0.00924661,6.80672,0.0707071
-2.48154,-0.0790479,0.00918933,6.89076,0.0707071
-2.34885,-0.0779691,0.00912952,6.97479,0.0707071
-2.2198,-0.0768421,0.00906723,7.05882,0.0707071
-2.09438,-0.0756654,0.00900253,7.14286,0.0707071
-1.97259,-0.0744375,0.00893545,7.22689,0.0707071
-1.85445,-0.0731572,0.00886608,7.31092,0.0707071
-1.73994,-0.0718233,0.00879444,7.39496,0.0707071
-1.62907,-0.0704346,0.00872061,7.47899,0.0707071
-1.52183,-0.06899,0.00864463,7.56303,0.0707071
-1.41823,-0.0674886,0.00856657,7.64706,0.0707071
-1.31827,-0.0659293,0.00848646,7.73109,0.0707071
-1.22195,-0.0643113,0.00840436,7.81513,0.0707071
-1.12926,-0.0626338,0.00832032,7.89916,0.0707071
-1.04021,-0.0608961,0.00823439,7.98319,0.0707071
-0.954791,-0.0590974,0.00814663,8.06723,0.0707071
